Time(ddMMyy_HHmmssfff) Time(s) x(mm) y(mm) z(mm) rx(deg) ry(deg) rz(deg)
200426_132639081 2.18399999999929 2.99351535419469 15.761240699442 5.90272457755344 3.95545776251435 3.95706644232916 4.97845177209257
200426_132639097 2.19999999999891 3.01501337482033 15.6600209087187 5.8063275388277 3.90120796770793 3.90107642121095 4.9134464623675
200426_132639112 2.21600000000035 2.91742505980016 15.6600833572739 5.78449827242457 3.90120796770793 3.90107642121095 4.9134464623675
200426_132639127 2.23199999999997 2.91709620194916 15.5600909089044 5.78568238457694 3.90120796770793 3.90107642121095 4.9134464623675
200426_132639143 2.2489999999998 2.91709620194916 15.5600909089044 5.78568238457694 3.8679057635017 3.91511189051775 4.87222314505909
200426_132639158 2.26399999999921 2.9385942225748 15.4588711181812 5.68928534585109 3.81373855929078 3.85901924776131 4.80728848433994
200426_132639172 2.27199999999903 2.9164384862471 15.3601060121655 5.78805060888169 3.81373855929078 3.85901924776131 4.80728848433994
200426_132639188 2.28800000000047 2.9164384862471 15.3601060121655 5.78805060888169 3.81373855929078 3.85901924776131 4.80728848433994
200426_132639204 2.30400000000009 2.93793650687277 15.2588862214422 5.69165357015584 3.79663009474187 3.83730114551275 4.7331479622311
200426_132639219 2.32099999999991 2.93760764902174 15.1588937730727 5.69283768230821 3.77584314662512 3.76719783785897 4.70948160147802
200426_132639234 2.33599999999933 2.93760764902174 15.1588937730727 5.69283768230821 3.77584314662512 3.76719783785897 4.70948160147802
200426_132639265 2.36800000000039 2.88268651740182 14.8565241918118 5.4793984506058 3.68857981091649 3.72485346859064 4.60350166312989
200426_132639282 2.38400000000001 2.8823576595508 14.7565317434423 5.48058256275817 3.68857981091649 3.72485346859064 4.60350166312989
200426_132639297 2.40099999999984 2.90385568017643 14.655311952719 5.38418552403232 3.63465289584652 3.66854461691609 4.53876064958417
200426_132639313 2.41599999999926 2.80560964945422 14.4553895045353 5.36472448193393 3.61401074318405 3.59840735003537 4.51521104094029
200426_132639329 2.43199999999888 2.80560964945422 14.4553895045353 5.36472448193393 3.61401074318405 3.59840735003537 4.51521104094029
200426_132639344 2.44800000000032 2.82677881222883 14.2541772654424 5.26951155536051 3.58079140181515 3.61217924794453 4.47407429046237
200426_132639394 2.46399999999994 2.7503596599833 14.0530274749049 5.15246936238395 3.49011031042442 3.5212714882285 4.41883126683213
200426_132639480 2.52000000000044 2.55386759853882 13.6531825785374 5.11354727818713 3.43598218559157 3.40707747148582 4.24749898447142
200426_132639496 2.60000000000036 2.61704622901168 12.9495534128896 4.82909261061917 3.24233847897061 3.25060345187914 4.01326159753419
200426_132639513 2.61599999999999 2.44270990389492 12.6484736225378 4.69140526339186 3.15224884080954 3.15923584501656 3.9585416349961
200426_132639528 2.63299999999981 2.3236235682491 12.7497558618164 4.76597303571447 3.15224884080954 3.15923584501656 3.9585416349961
200426_132639543 2.64799999999923 2.46387906666956 12.447261383445 4.59619233681832 3.09897396840099 3.1023671272878 3.89434365357211
200426_132639558 2.66399999999885 2.50654625006982 12.1448293536289 4.4045823715191 3.01270719590573 3.05873029075974 3.78921224010512
200426_132639574 2.68000000000029 2.28987159940377 12.2461740414627 4.45732087743863 3.01270719590573 3.05873029075974 3.78921224010512
200426_132639590 2.69599999999991 2.40830021934759 11.9449069054452 4.38512132942071 2.95957988201166 3.0017063106861 3.72513815192335
200426_132639613 2.71999999999935 2.23396389423082 11.6438271150934 4.24743398219334 2.85351983500818 2.88749329500295 3.59715111446476
200426_132639635 2.73599999999897 2.13637557921064 11.6438895636486 4.22560471579021 2.85351983500818 2.88749329500295 3.59715111446476
200426_132639650 2.75200000000041 2.2544753413034 11.2426299792616 4.15458927992461 2.80058700264201 2.83030449172629 3.53323800442743
200426_132639665 2.76800000000003 2.058640995561 11.0427699796331 4.11329897142309 2.74771889800747 2.77306097941269 3.4693783926745
200426_132639681 2.78499999999985 2.058640995561 11.0427699796331 4.11329897142309 2.74771889800747 2.77306097941269 3.4693783926745
200426_132639697 2.79999999999927 2.19889649398144 10.7402755012617 3.943518272527 2.6786974925394 2.69307702352881 3.33202824870807
200426_132639713 2.81599999999889 2.02456016886468 10.4391957109099 3.80583092529963 2.62600268083031 2.63568027385189 3.26830373654203
200426_132639729 2.83200000000033 1.90547383321885 10.5404779501885 3.88039869762235 2.58950245088328 2.60100334447336 3.27811973730155
200426_132639745 2.84799999999996 2.02390245316265 10.239210814171 3.80819914960438 2.54044503604461 2.59108948433287 3.16377392235988
200426_132639759 2.86499999999978 1.9686524636917 9.83684878454056 3.59594403005434 2.43541441935058 2.47593658648583 3.03662371590932
200426_132639775 2.8799999999992 1.77380469150236 9.93696613002061 3.55110138509571 2.46830554911559 2.46316479099174 3.07744913129053
200426_132639791 2.89599999999882 1.89223331144613 9.63569899400301 3.47890183707773 2.38299583922438 2.41827925044691 2.9731281397304
200426_132639807 2.91200000000026 1.91274475851871 9.23450185817126 3.38605713480911 2.2614171053244 2.33847338347934 2.87883919112506
200426_132639822 2.92799999999988 1.71756812847836 9.23462675528179 3.34239860200285 2.2614171053244 2.33847338347934 2.87883919112506
200426_132639837 2.94499999999971 1.8144987277965 9.03457940998754 3.36659609271072 2.20916586547534 2.28065464066543 2.81549072018947
200426_132639853 2.95199999999932 1.83566789057112 8.83336717089475 3.27138316613724 2.19329693072043 2.25754587668167 2.74218959013361
200426_132639869 2.96799999999894 1.63983354482871 8.63350717126627 3.23009285763567 2.14115410344986 2.1996302068226 2.67892188603254
200426_132639884 2.98400000000038 1.54224522980854 8.63356961982151 3.20826359123254 2.10485621602707 2.16485689544244 2.68895189116851
200426_132639959 3 1.58392583965574 8.03116024489685 3.02020596239043 1.98511090164794 2.02556406498367 2.48943404637595
200426_132640014 3.07999999999993 1.47243928716082 6.92645884052774 2.59924805974742 1.72975752403499 1.78139269782131 2.12381508190691
200426_132640037 3.13600000000042 1.3953624192132 6.52532415325118 2.48457409107561 1.62668667489813 1.66449070506136 1.9982577511085
200426_132640052 3.15200000000004 1.41653158198784 6.32411191415838 2.38936116450213 1.60788407407 1.59395127686221 1.97614082951771
200426_132640068 3.16899999999987 1.24252411472208 6.12302457217606 2.25048970512245 1.48783822444897 1.51247902939923 1.88322937031588
200426_132640083 3.18399999999929 1.0473474846817 6.1231494692866 2.20683117231619 1.48783822444897 1.51247902939923 1.88322937031588
200426_132640098 3.19999999999891 1.26336441964569 5.82181988471382 2.15646089070134 1.43654544039164 1.45383647817813 1.82065599205484
200426_132640114 3.21600000000035 1.18661640954912 5.52067764580676 2.0406028098771 1.37012543034841 1.37132560572723 1.68526967746901
200426_132640129 3.23199999999997 0.991439779508752 5.52080254291724 1.99694427707084 1.35274500916617 1.40698027649949 1.71760010694088
200426_132640144 3.2489999999998 1.20745671447271 5.21947295834451 1.94657399545611 1.31900405323846 1.31253745822607 1.62282656083907
200426_132640160 3.26399999999921 1.05494726783261 4.91716582563885 1.71130549735051 1.1994955833701 1.23045871543339 1.53039439200815
200426_132640175 3.27999999999884 0.837943759315586 4.91851806510317 1.76522811542242 1.1994955833701 1.23045871543339 1.53039439200815
200426_132640191 3.29600000000028 1.05428955213056 4.71718092889989 1.71367372165525 1.14853935597568 1.17151553688437 1.46809499585079
200426_132640206 3.3119999999999 0.999368420510663 4.41481134763899 1.50023448995285 1.06516016881829 1.12410961127018 1.36538967664246
200426_132640222 3.32899999999972 0.782364911993611 4.41616358710337 1.55415710802481 1.04681695380171 1.05347585572487 1.34364944460101
200426_132640238 3.34399999999914 0.901122389788441 4.21488889945527 1.48077344785446 1.01434980486676 1.06502138233216 1.30320973445115
200426_132640253 3.35199999999895 0.92163383686102 3.81369176362347 1.38792874558578 0.948720805865904 0.981701386410037 1.16842505135924
200426_132640269 3.36800000000039 0.628868891800465 3.81387910928925 1.32244094637633 0.912918898847045 0.946692415159951 1.17900262694266
200426_132640285 3.38400000000001 0.726457206820641 3.81381666073401 1.34427021277952 0.912918898847045 0.946692415159951 1.17900262694266
200426_132640301 3.40099999999984 0.823058948287752 3.51377686707031 1.36965181563971 0.879914840735255 0.851805855208097 1.08475173409148
200426_132640316 3.41599999999926 0.649051481022035 3.31268952508799 1.23078035626003 0.811740731197733 0.828160834201934 1.05499863604698
200426_132640331 3.43199999999888 0.551463166001845 3.31275197364323 1.2089510898569 0.811740731197733 0.828160834201934 1.05499863604698
200426_132640352 3.44800000000032 0.669562928094614 2.91149238925624 1.13793565399135 0.746541787904495 0.744472504919574 0.920524549235618
200426_132640377 3.48099999999977 0.474057440203218 2.81162483799727 1.09546123333746 0.696154732440315 0.685039391810995 0.858675797771902
200426_132640393 3.49599999999919 0.592814917998027 2.61035015034918 1.02207757316711 0.663793130818 0.696259219472762 0.818341167188779
200426_132640408 3.51199999999881 0.516066907901461 2.30920791144212 0.906219492342871 0.595569483244385 0.566022857376754 0.735129323186709
200426_132640423 3.52800000000025 0.321219135712099 2.4093252569221 0.861376847384236 0.595569483244385 0.566022857376754 0.735129323186709
200426_132640438 3.54399999999987 0.537564928527097 2.20798812071882 0.809822453617073 0.563246844576053 0.577157797898964 0.694829757623081
200426_132640455 3.56099999999969 0.460816918430503 1.90684588181176 0.693964372792834 0.48075523659416 0.528590385714379 0.592858800898027
