75.6,-2.4156,-8.4794,3.3704,0,0,0
75.8,-2.4106,-8.4688,3.37,0,0,0
76,-2.4057,-8.4583,3.3696,0,0,0
76.2,-2.4007,-8.4477,3.3692,0,0,0
76.4,-2.3958,-8.4372,3.3687,0,0,0
76.6,-2.3908,-8.4267,3.3683,0,0,0
76.8,-2.3859,-8.4161,3.3679,0,0,0
77,-2.3809,-8.4056,3.3674,0,0,0
77.2,-2.3759,-8.395,3.367,0,0,0
77.4,-2.371,-8.3845,3.3666,0,0,0
77.6,-2.366,-8.3739,3.3662,0,0,0
77.8,-2.3611,-8.3634,3.3657,0,0,0
78,-2.3561,-8.3528,3.3653,0,0,0
78.2,-2.3512,-8.3423,3.3649,0,0,0
78.4,-2.3462,-8.3318,3.3644,0,0,0
78.6,-2.3413,-8.3212,3.364,0,0,0
78.8,-2.3363,-8.3107,3.3636,0,0,0
79,-2.3313,-8.3001,3.3632,0,0,0
79.2,-2.3264,-8.2896,3.3627,0,0,0
79.4,-2.3214,-8.279,3.3623,0,0,0
79.6,-2.3165,-8.2685,3.3619,0,0,0
79.8,-2.3115,-8.2579,3.3615,0,0,0
80,-2.3066,-8.2474,3.361,0,0,0
80.2,-2.3016,-8.2369,3.3606,0,0,0
80.4,-2.2967,-8.2263,3.3602,0,0,0
80.6,-2.2917,-8.2158,3.3597,0,0,0
80.8,-2.2867,-8.2052,3.3593,0,0,0
81,-2.2818,-8.1947,3.3589,0,0,0
81.2,-2.2768,-8.1841,3.3585,0,0,0
81.4,-2.2719,-8.1736,3.358,0,0,0
81.6,-2.2669,-8.163,3.3576,0,0,0
81.8,-2.262,-8.1525,3.3572,0,0,0
82,-2.257,-8.142,3.3568,0,0,0
82.2,-2.2521,-8.1314,3.3563,0,0,0
82.4,-2.2471,-8.1209,3.3559,0,0,0
82.6,-2.2421,-8.1103,3.3555,0,0,0
82.8,-2.2372,-8.0998,3.355,0,0,0
83,-2.2322,-8.0892,3.3546,0,0,0
83.2,-2.2273,-8.0787,3.3542,0,0,0
83.4,-2.2223,-8.0682,3.3538,0,0,0
83.6,-2.2174,-8.0576,3.3533,0,0,0
83.8,-2.2124,-8.0471,3.3529,0,0,0
84,-2.2075,-8.0365,3.3525,0,0,0
84.2,-2.2025,-8.026,3.352,0,0,0
84.4,-2.1975,-8.0154,3.3516,0,0,0
84.6,-2.1926,-8.0049,3.3512,0,0,0
84.8,-2.1876,-7.9943,3.3508,0,0,0
85,-2.1827,-7.9838,3.3503,0,0,0
85.2,-2.1777,-7.9733,3.3499,0,0,0
85.4,-2.1728,-7.9627,3.3495,0,0,0
85.6,-2.1678,-7.9522,3.3491,0,0,0
85.8,-2.1629,-7.9416,3.3486,0,0,0
86,-2.1579,-7.9311,3.3482,0,0,0
86.2,-2.1529,-7.9205,3.3478,0,0,0
86.4,-2.148,-7.91,3.3473,0,0,0
86.6,-2.143,-7.8994,3.3469,0,0,0
86.8,-2.1381,-7.8889,3.3465,0,0,0
87,-2.1331,-7.8784,3.3461,0,0,0
87.2,-2.1282,-7.8678,3.3456,0,0,0
87.4,-2.1232,-7.8573,3.3452,0,0,0
87.6,-2.1183,-7.8467,3.3448,0,0,0
87.8,-2.1133,-7.8362,3.3443,0,0,0
88,-2.1083,-7.8256,3.3439,0,0,0
88.2,-2.1034,-7.8151,3.3435,0,0,0
88.4,-2.0984,-7.8046,3.3431,0,0,0
88.6,-2.0935,-7.794,3.3426,0,0,0
88.8,-2.0885,-7.7835,3.3422,0,0,0
89,-2.0836,-7.7729,3.3418,0,0,0
89.2,-2.0786,-7.7624,3.3414,0,0,0
89.4,-2.0737,-7.7518,3.3409,0,0,0
89.6,-2.0687,-7.7413,3.3405,0,0,0
89.8,-2.0637,-7.7307,3.3401,0,0,0
90,-2.0588,-7.7202,3.3396,0,0,0
90.2,-2.0538,-7.7097,3.3392,0,0,0
90.4,-2.0489,-7.6991,3.3388,0,0,0
90.6,-2.0439,-7.6886,3.3384,0,0,0
90.8,-2.039,-7.678,3.3379,0,0,0
91,-2.034,-7.6675,3.3375,0,0,0
91.2,-2.0291,-7.6569,3.3371,0,0,0
91.4,-2.0241,-7.6464,3.3366,0,0,0
91.6,-2.0191,-7.6358,3.3362,0,0,0
91.8,-2.0142,-7.6253,3.3358,0,0,0
92,-2.0092,-7.6148,3.3354,0,0,0
92.2,-2.0043,-7.6042,3.3349,0,0,0
92.4,-1.9993,-7.5937,3.3345,0,0,0
92.6,-1.9944,-7.5831,3.3341,0,0,0
92.8,-1.9894,-7.5726,3.3337,0,0,0
93,-1.9844,-7.562,3.3332,0,0,0
93.2,-1.9795,-7.5515,3.3328,0,0,0
93.4,-1.9745,-7.5409,3.3324,0,0,0
93.6,-1.9696,-7.5304,3.3319,0,0,0
93.8,-1.9646,-7.5199,3.3315,0,0,0
94,-1.9597,-7.5093,3.3311,0,0,0
94.2,-1.9547,-7.4988,3.3307,0,0,0
94.4,-1.9498,-7.4882,3.3302,0,0,0
94.6,-1.9448,-7.4777,3.3298,0,0,0
94.8,-1.9398,-7.4671,3.3294,0,0,0
95,-1.9349,-7.4566,3.3289,0,0,0
95.2,-1.9299,-7.4461,3.3285,0,0,0
95.4,-1.925,-7.4355,3.3281,0,0,0
95.6,-1.92,-7.425,3.3277,0,0,0
95.8,-1.9151,-7.4144,3.3272,0,0,0
96,-1.9101,-7.4039,3.3268,0,0,0
96.2,-1.9052,-7.3933,3.3264,0,0,0
96.4,-1.9002,-7.3828,3.326,0,0,0
96.6,-1.8952,-7.3722,3.3255,0,0,0
96.8,-1.8903,-7.3617,3.3251,0,0,0
97,-1.8853,-7.3512,3.3247,0,0,0
97.2,-1.8804,-7.3406,3.3242,0,0,0
97.4,-1.8754,-7.3301,3.3238,0,0,0
97.6,-1.8705,-7.3195,3.3234,0,0,0
97.8,-1.8655,-7.309,3.323,0,0,0
98,-1.8606,-7.2984,3.3225,0,0,0
98.2,-1.8556,-7.2879,3.3221,0,0,0
98.4,-1.8506,-7.2773,3.3217,0,0,0
98.6,-1.8457,-7.2668,3.3212,0,0,0
98.8,-1.8407,-7.2563,3.3208,0,0,0
99,-1.8358,-7.2457,3.3204,0,0,0
99.2,-1.8308,-7.2352,3.32,0,0,0
99.4,-1.8259,-7.2246,3.3195,0,0,0
99.6,-1.8209,-7.2141,3.3191,0,0,0
99.8,-1.816,-7.2035,3.3187,0,0,0
100,-1.811,-7.193,3.3183,0,0,0
100.2,-1.806,-7.1824,3.3178,0,0,0
100.4,-1.8011,-7.1719,3.3174,0,0,0
100.6,-1.7961,-7.1614,3.317,0,0,0
100.8,-1.7912,-7.1508,3.3165,0,0,0
101,-1.7862,-7.1403,3.3161,0,0,0
101.2,-1.7813,-7.1297,3.3157,0,0,0
101.4,-1.7763,-7.1192,3.3153,0,0,0
101.6,-1.7714,-7.1086,3.3148,0,0,0
101.8,-1.7664,-7.0981,3.3144,0,0,0
102,-1.7614,-7.0876,3.314,0,0,0
102.2,-1.7565,-7.077,3.3135,0,0,0
102.4,-1.7515,-7.0665,3.3131,0,0,0
102.6,-1.7466,-7.0559,3.3127,0,0,0
102.8,-1.7416,-7.0454,3.3123,0,0,0
103,-1.7367,-7.0348,3.3118,0,0,0
103.2,-1.7317,-7.0243,3.3114,0,0,0
103.4,-1.7268,-7.0137,3.311,0,0,0
103.6,-1.7218,-7.0032,3.3106,0,0,0
103.8,-1.7168,-6.9927,3.3101,0,0,0
104,-1.7119,-6.9821,3.3097,0,0,0
104.2,-1.7069,-6.9716,3.3093,0,0,0
104.4,-1.702,-6.961,3.3088,0,0,0
104.6,-1.697,-6.9505,3.3084,0,0,0
104.8,-1.6921,-6.9399,3.308,0,0,0
105,-1.6871,-6.9294,3.3076,0,0,0
105.2,-1.6822,-6.9188,3.3071,0,0,0
105.4,-1.6772,-6.9083,3.3067,0,0,0
105.6,-1.6722,-6.8978,3.3063,0,0,0
105.8,-1.6673,-6.8872,3.3059,0,0,0
106,-1.6623,-6.8767,3.3054,0,0,0
106.2,-1.6574,-6.8661,3.305,0,0,0
